Date,Open,High,Low,Close,Adj Close,Volume
"Dec 31, 2016","5,425.62","5,536.52","5,397.99","5,521.06","5,521.06","7,284,200,000"
"Dec 24, 2016","5,470.76","5,512.37","5,371.89","5,383.12","5,383.12","5,363,750,000"
"Dec 17, 2016","5,441.20","5,489.47","5,432.77","5,462.69","5,462.69","7,595,530,000"
"Dec 10, 2016","5,428.22","5,486.75","5,394.42","5,437.16","5,437.16","11,386,070,000"
"Dec 3, 2016","5,283.58","5,450.16","5,269.57","5,444.50","5,444.50","10,182,340,000"
"Nov 26, 2016","5,387.92","5,403.86","5,238.21","5,255.65","5,255.65","9,598,790,000"
"Nov 19, 2016","5,336.78","5,398.92","5,334.16","5,398.92","5,398.92","6,024,360,000"
"Nov 12, 2016","5,246.33","5,346.80","5,192.05","5,321.51","5,321.51","10,547,690,000"
"Nov 5, 2016","5,128.99","5,302.68","5,122.77","5,237.11","5,237.11","11,760,470,000"
"Oct 29, 2016","5,205.09","5,206.71","5,034.41","5,046.37","5,046.37","9,848,830,000"
"Oct 22, 2016","5,290.31","5,311.50","5,178.76","5,190.10","5,190.10","8,685,130,000"
"Oct 15, 2016","5,213.69","5,264.27","5,196.03","5,257.40","5,257.40","7,849,700,000"
"Oct 8, 2016","5,318.46","5,340.52","5,169.76","5,214.16","5,214.16","8,087,840,000"
"Oct 1, 2016","5,300.29","5,330.81","5,266.80","5,292.40","5,292.40","8,376,720,000"
"Sep 24, 2016","5,275.73","5,325.88","5,251.32","5,312.00","5,312.00","9,224,540,000"
"Sep 17, 2016","5,263.55","5,342.88","5,222.91","5,305.75","5,305.75","9,169,320,000"
"Sep 10, 2016","5,098.03","5,254.78","5,097.80","5,244.57","5,244.57","10,946,550,000"
"Sep 3, 2016","5,260.00","5,287.61","5,125.91","5,125.91","5,125.91","7,704,880,000"
"Aug 27, 2016","5,223.80","5,263.39","5,189.36","5,249.90","5,249.90","7,806,150,000"
"Aug 20, 2016","5,231.46","5,275.74","5,191.86","5,218.92","5,218.92","7,924,990,000"
"Aug 13, 2016","5,242.18","5,271.36","5,197.23","5,238.38","5,238.38","8,271,270,000"
"Aug 6, 2016","5,223.54","5,238.54","5,193.80","5,232.89","5,232.89","7,953,300,000"
"Jul 30, 2016","5,167.42","5,227.23","5,109.80","5,221.12","5,221.12","9,865,790,000"
"Jul 23, 2016","5,096.99","5,175.81","5,082.66","5,162.13","5,162.13","9,954,480,000"
"Jul 16, 2016","5,034.99","5,103.52","5,028.24","5,100.16","5,100.16","8,676,950,000"
"Jul 9, 2016","4,976.54","5,045.18","4,976.54","5,029.59","5,029.59","8,487,020,000"
"Jul 2, 2016","4,837.06","4,959.00","4,786.01","4,956.76","4,956.76","7,186,460,000"
"Jun 25, 2016","4,664.43","4,880.17","4,574.25","4,862.57","4,862.57","10,766,600,000"
"Jun 18, 2016","4,856.69","4,910.04","4,698.42","4,707.98","4,707.98","11,309,470,000"
"Jun 11, 2016","4,868.51","4,894.85","4,778.78","4,800.34","4,800.34","10,100,200,000"
"Jun 4, 2016","4,950.46","4,980.14","4,880.61","4,894.55","4,894.55","8,558,780,000"
"May 28, 2016","4,938.48","4,971.36","4,909.21","4,942.52","4,942.52","7,509,330,000"
"May 21, 2016","4,771.57","4,933.50","4,763.91","4,933.50","4,933.50","8,703,080,000"
"May 14, 2016","4,728.86","4,791.25","4,678.38","4,769.56","4,769.56","9,377,250,000"
"May 7, 2016","4,736.35","4,812.19","4,708.26","4,717.68","4,717.68","8,872,810,000"
"Apr 30, 2016","4,786.55","4,821.57","4,684.28","4,736.16","4,736.16","9,564,750,000"
"Apr 23, 2016","4,891.48","4,915.00","4,740.84","4,775.36","4,775.36","9,883,930,000"
"Apr 16, 2016","4,919.36","4,969.32","4,872.02","4,906.23","4,906.23","9,054,970,000"
"Apr 9, 2016","4,873.39","4,961.30","4,808.91","4,938.22","4,938.22","8,571,870,000"
"Apr 2, 2016","4,911.21","4,921.51","4,831.49","4,850.69","4,850.69","8,691,280,000"
"Mar 26, 2016","4,785.25","4,917.09","4,749.78","4,914.54","4,914.54","8,491,830,000"
"Mar 19, 2016","4,787.31","4,835.60","4,734.77","4,773.50","4,773.50","6,529,050,000"
"Mar 12, 2016","4,733.39","4,804.58","4,712.07","4,795.65","4,795.65","9,824,810,000"
"Mar 5, 2016","4,690.88","4,748.79","4,607.99","4,748.47","4,748.47","9,605,260,000"
"Feb 27, 2016","4,585.30","4,746.65","4,557.46","4,717.02","4,717.02","10,165,440,000"
"Feb 20, 2016","4,548.31","4,618.85","4,425.72","4,590.47","4,590.47","9,032,710,000"
"Feb 13, 2016","4,397.95","4,548.47","4,376.52","4,504.43","4,504.43","8,274,000,000"
"Feb 6, 2016","4,288.02","4,369.62","4,209.76","4,337.51","4,337.51","12,411,760,000"
"Jan 30, 2016","4,587.59","4,636.93","4,350.37","4,363.14","4,363.14","11,324,920,000"
"Jan 23, 2016","4,574.59","4,613.95","4,447.50","4,613.95","4,613.95","11,065,630,000"
"Jan 16, 2016","4,548.05","4,591.18","4,313.39","4,591.18","4,591.18","10,199,770,000"
"Jan 9, 2016","4,673.44","4,714.80","4,419.41","4,488.42","4,488.42","12,455,970,000"
"Jan 2, 2016","4,897.65","4,926.73","4,637.85","4,643.63","4,643.63","11,155,760,000"
"Dec 26, 2015","5,032.29","5,116.99","4,999.07","5,007.41","5,007.41","5,379,130,000"
"Dec 19, 2015","4,957.53","5,063.28","4,928.93","5,048.49","5,048.49","5,528,440,000"
"Dec 12, 2015","4,932.61","5,088.58","4,871.59","4,923.08","4,923.08","11,969,810,000"
"Dec 5, 2015","5,139.46","5,139.78","4,928.67","4,933.47","4,933.47","9,659,060,000"
"Nov 28, 2015","5,139.58","5,176.77","5,011.72","5,142.27","5,142.27","10,326,050,000"
"Nov 21, 2015","5,106.72","5,134.35","5,050.14","5,127.52","5,127.52","5,946,230,000"
"Nov 14, 2015","4,916.14","5,112.46","4,908.66","5,104.92","5,104.92","9,259,030,000"
"Nov 7, 2015","5,128.94","5,133.44","4,925.35","4,927.88","4,927.88","9,251,210,000"
"Oct 31, 2015","5,065.64","5,163.47","5,061.47","5,147.12","5,147.12","10,133,840,000"
"Oct 24, 2015","5,030.80","5,095.69","5,009.07","5,053.75","5,053.75","9,831,360,000"
"Oct 17, 2015","4,873.54","5,048.55","4,836.46","5,031.86","5,031.86","9,561,320,000"
"Oct 10, 2015","4,839.79","4,886.95","4,771.62","4,886.69","4,886.69","8,609,530,000"
